campaign_id,date,total_kpi_today,starts,ends,flight_id,kpiVolume,kpi_cumsum,kpi_open_today,kpi_needed_today
281,2023-09-08,154,2023-09-01,2023-09-30,812,3186.0,601,2585.0,118
281,2023-09-09,102,2023-09-01,2023-09-30,812,3186.0,703,2483.0,119
281,2023-09-10,150,2023-09-01,2023-09-30,812,3186.0,853,2333.0,117
281,2023-09-11,146,2023-09-01,2023-09-30,812,3186.0,999,2187.0,116
281,2023-09-12,125,2023-09-01,2023-09-30,812,3186.0,1124,2062.0,115
281,2023-09-14,161,2023-09-01,2023-09-30,812,3186.0,1285,1901.0,119
281,2023-09-15,144,2023-09-01,2023-09-30,812,3186.0,1429,1757.0,118
281,2023-09-16,130,2023-09-01,2023-09-30,812,3186.0,1559,1627.0,117
281,2023-09-17,148,2023-09-01,2023-09-30,812,3186.0,1707,1479.0,114
281,2023-09-18,166,2023-09-01,2023-09-30,812,3186.0,1873,1313.0,110
281,2023-09-19,150,2023-09-01,2023-09-30,812,3186.0,2023,1163.0,106
281,2023-09-20,187,2023-09-01,2023-09-30,812,3186.0,2210,976.0,98
281,2023-09-21,164,2023-09-01,2023-09-30,812,3186.0,2374,812.0,91
281,2023-09-22,176,2023-09-01,2023-09-30,812,3186.0,2550,636.0,80
281,2023-09-23,197,2023-09-01,2023-09-30,812,3186.0,2747,439.0,63
281,2023-09-24,184,2023-09-01,2023-09-30,812,3186.0,2931,255.0,43
281,2023-09-25,167,2023-09-01,2023-09-30,812,3186.0,3098,88.0,18
281,2023-09-25,167,2023-09-01,2023-09-30,812,3186.0,3265,-79.0,-15
281,2023-09-26,138,2023-09-01,2023-09-30,812,4048.0,3403,645.0,162
281,2023-09-27,180,2023-09-01,2023-09-30,812,4048.0,3583,465.0,155
281,2023-09-28,188,2023-09-01,2023-09-30,812,4048.0,3771,277.0,139
281,2023-10-04,183,2023-10-01,2023-10-31,919,4025.0,183,3842.0,143
281,2023-10-05,164,2023-10-01,2023-10-31,919,4025.0,347,3678.0,142
281,2023-10-06,149,2023-10-01,2023-10-31,919,4025.0,496,3529.0,142
281,2023-10-07,203,2023-10-01,2023-10-31,919,4025.0,699,3326.0,139
281,2023-10-08,234,2023-10-01,2023-10-31,919,4025.0,933,3092.0,135
281,2023-10-09,206,2023-10-01,2023-10-31,919,4025.0,1139,2886.0,132
281,2023-10-10,158,2023-10-01,2023-10-31,919,4025.0,1297,2728.0,130
281,2023-10-11,113,2023-10-01,2023-10-31,919,4025.0,1410,2615.0,131
281,2023-10-12,125,2023-10-01,2023-10-31,919,4025.0,1535,2490.0,132
283,2023-09-01,37,2023-09-01,2023-09-30,733,4051.0,37,4014.0,139
283,2023-09-02,36,2023-09-01,2023-09-30,733,4051.0,73,3978.0,143
283,2023-09-03,50,2023-09-01,2023-09-30,733,4051.0,123,3928.0,146
283,2023-09-04,34,2023-09-01,2023-09-30,733,4051.0,157,3894.0,150
283,2023-09-05,35,2023-09-01,2023-09-30,733,4051.0,192,3859.0,155
283,2023-09-06,44,2023-09-01,2023-09-30,733,4051.0,236,3815.0,159
283,2023-09-07,104,2023-09-01,2023-09-30,733,4051.0,340,3711.0,162
283,2023-09-08,110,2023-09-01,2023-09-30,733,4051.0,450,3601.0,164
283,2023-09-09,113,2023-09-01,2023-09-30,733,4051.0,563,3488.0,167
283,2023-09-10,155,2023-09-01,2023-09-30,733,4051.0,718,3333.0,167
283,2023-09-11,130,2023-09-01,2023-09-30,733,4051.0,848,3203.0,169
283,2023-09-12,144,2023-09-01,2023-09-30,733,4051.0,992,3059.0,170
283,2023-09-14,142,2023-09-01,2023-09-30,733,4051.0,1134,2917.0,183
283,2023-09-15,173,2023-09-01,2023-09-30,733,4051.0,1307,2744.0,183
283,2023-09-16,178,2023-09-01,2023-09-30,733,4051.0,1485,2566.0,184
283,2023-09-17,194,2023-09-01,2023-09-30,733,4051.0,1679,2372.0,183
283,2023-09-18,166,2023-09-01,2023-09-30,733,4051.0,1845,2206.0,184
283,2023-09-19,178,2023-09-01,2023-09-30,733,4051.0,2023,2028.0,185
283,2023-09-20,163,2023-09-01,2023-09-30,733,4051.0,2186,1865.0,187
283,2023-09-21,178,2023-09-01,2023-09-30,733,4051.0,2364,1687.0,188
283,2023-09-22,178,2023-09-01,2023-09-30,733,4051.0,2542,1509.0,189
283,2023-09-23,137,2023-09-01,2023-09-30,733,4051.0,2679,1372.0,196
283,2023-09-24,212,2023-09-01,2023-09-30,733,4051.0,2891,1160.0,194
283,2023-09-25,197,2023-09-01,2023-09-30,733,4051.0,3088,963.0,193
283,2023-09-25,197,2023-09-01,2023-09-30,733,4051.0,3285,766.0,154
283,2023-09-26,202,2023-09-01,2023-09-30,733,3989.0,3487,502.0,126
283,2023-09-27,169,2023-09-01,2023-09-30,733,3989.0,3656,333.0,111
283,2023-09-28,70,2023-09-01,2023-09-30,733,3989.0,3726,263.0,132
283,2023-09-30,89,2023-09-01,2023-09-30,733,3989.0,3815,174.0,174
283,2023-10-01,118,2023-10-01,2023-10-31,734,4051.0,118,3933.0,132
283,2023-10-02,151,2023-10-01,2023-10-31,734,4051.0,269,3782.0,131
283,2023-10-03,154,2023-10-01,2023-10-31,734,4051.0,423,3628.0,130
283,2023-10-04,151,2023-10-01,2023-10-31,734,4051.0,574,3477.0,129
283,2023-10-05,137,2023-10-01,2023-10-31,734,4051.0,711,3340.0,129
283,2023-10-06,171,2023-10-01,2023-10-31,734,4051.0,882,3169.0,127
283,2023-10-07,154,2023-10-01,2023-10-31,734,4051.0,1036,3015.0,126
283,2023-10-08,209,2023-10-01,2023-10-31,734,4051.0,1245,2806.0,122
283,2023-10-09,218,2023-10-01,2023-10-31,734,4051.0,1463,2588.0,118
283,2023-10-10,147,2023-10-01,2023-10-31,734,4051.0,1610,2441.0,117
283,2023-10-11,191,2023-10-01,2023-10-31,734,4051.0,1801,2250.0,113
283,2023-10-12,161,2023-10-01,2023-10-31,734,4051.0,1962,2089.0,110
284,2023-09-01,17,2023-09-01,2023-09-30,741,526.0,17,509.0,18
284,2023-09-02,15,2023-09-01,2023-09-30,741,526.0,32,494.0,18
284,2023-09-03,19,2023-09-01,2023-09-30,741,526.0,51,475.0,18
284,2023-09-04,27,2023-09-01,2023-09-30,741,526.0,78,448.0,18
284,2023-09-05,26,2023-09-01,2023-09-30,741,526.0,104,422.0,17
284,2023-09-06,25,2023-09-01,2023-09-30,741,526.0,129,397.0,17
284,2023-09-07,17,2023-09-01,2023-09-30,741,526.0,146,380.0,17
284,2023-09-08,21,2023-09-01,2023-09-30,741,526.0,167,359.0,17
284,2023-09-11,18,2023-09-01,2023-09-30,741,526.0,185,341.0,18
284,2023-09-12,16,2023-09-01,2023-09-30,741,526.0,201,325.0,19
284,2023-09-14,26,2023-09-01,2023-09-30,741,526.0,227,299.0,19
284,2023-09-15,19,2023-09-01,2023-09-30,741,526.0,246,280.0,19
284,2023-09-16,17,2023-09-01,2023-09-30,741,526.0,263,263.0,19
284,2023-09-17,20,2023-09-01,2023-09-30,741,526.0,283,243.0,19
284,2023-09-18,21,2023-09-01,2023-09-30,741,526.0,304,222.0,19
284,2023-09-19,18,2023-09-01,2023-09-30,741,526.0,322,204.0,19
284,2023-09-20,25,2023-09-01,2023-09-30,741,526.0,347,179.0,18
284,2023-09-21,19,2023-09-01,2023-09-30,741,526.0,366,160.0,18
284,2023-09-22,11,2023-09-01,2023-09-30,741,526.0,377,149.0,19
284,2023-09-23,13,2023-09-01,2023-09-30,741,526.0,390,136.0,20
284,2023-09-24,11,2023-09-01,2023-09-30,741,526.0,401,125.0,21
284,2023-09-25,14,2023-09-01,2023-09-30,741,526.0,415,111.0,23
284,2023-09-26,12,2023-09-01,2023-09-30,741,526.0,427,99.0,25
284,2023-09-27,13,2023-09-01,2023-09-30,741,526.0,440,86.0,29
284,2023-09-28,18,2023-09-01,2023-09-30,741,526.0,458,68.0,34
284,2023-09-30,9,2023-09-01,2023-09-30,741,526.0,467,59.0,59
284,2023-10-01,24,2023-10-01,2023-10-31,805,526.0,24,502.0,17
284,2023-10-02,30,2023-10-01,2023-10-31,805,526.0,54,472.0,17
284,2023-10-03,13,2023-10-01,2023-10-31,805,526.0,67,459.0,17
284,2023-10-04,20,2023-10-01,2023-10-31,805,526.0,87,439.0,17
284,2023-10-05,26,2023-10-01,2023-10-31,805,526.0,113,413.0,16
284,2023-10-06,19,2023-10-01,2023-10-31,805,526.0,132,394.0,16
284,2023-10-07,31,2023-10-01,2023-10-31,805,526.0,163,363.0,16
284,2023-10-08,24,2023-10-01,2023-10-31,805,526.0,187,339.0,15
284,2023-10-09,30,2023-10-01,2023-10-31,805,526.0,217,309.0,15
284,2023-10-10,15,2023-10-01,2023-10-31,805,526.0,232,294.0,14
284,2023-10-11,8,2023-10-01,2023-10-31,805,526.0,240,286.0,15
284,2023-10-12,9,2023-10-01,2023-10-31,805,526.0,249,277.0,15
285,2023-09-01,1,2023-09-01,2023-09-30,832,200.0,1,199.0,7
285,2023-09-02,3,2023-09-01,2023-09-30,832,200.0,4,196.0,7
285,2023-09-03,1,2023-09-01,2023-09-30,832,200.0,5,195.0,8
285,2023-09-04,2,2023-09-01,2023-09-30,832,200.0,7,193.0,8
285,2023-09-05,0,2023-09-01,2023-09-30,832,200.0,7,193.0,8
285,2023-09-06,0,2023-09-01,2023-09-30,832,200.0,7,193.0,9
285,2023-09-07,0,2023-09-01,2023-09-30,832,200.0,7,193.0,9
285,2023-09-08,1,2023-09-01,2023-09-30,832,200.0,8,192.0,9
285,2023-09-09,0,2023-09-01,2023-09-30,832,200.0,8,192.0,10
285,2023-09-10,0,2023-09-01,2023-09-30,832,200.0,8,192.0,10
285,2023-09-11,1,2023-09-01,2023-09-30,832,200.0,9,191.0,11
285,2023-09-12,1,2023-09-01,2023-09-30,832,200.0,10,190.0,11
285,2023-09-14,0,2023-09-01,2023-09-30,832,200.0,10,190.0,12
285,2023-09-15,1,2023-09-01,2023-09-30,832,200.0,11,189.0,13
285,2023-09-16,0,2023-09-01,2023-09-30,832,200.0,11,189.0,14
285,2023-09-17,1,2023-09-01,2023-09-30,832,200.0,12,188.0,15
285,2023-09-18,0,2023-09-01,2023-09-30,832,200.0,12,188.0,16
285,2023-09-19,0,2023-09-01,2023-09-30,832,200.0,12,188.0,18
285,2023-09-20,0,2023-09-01,2023-09-30,832,200.0,12,188.0,19
285,2023-09-21,3,2023-09-01,2023-09-30,832,200.0,15,185.0,21
285,2023-09-22,2,2023-09-01,2023-09-30,832,200.0,17,183.0,23
285,2023-09-23,0,2023-09-01,2023-09-30,832,200.0,17,183.0,27
285,2023-09-24,0,2023-09-01,2023-09-30,832,200.0,17,183.0,31
285,2023-09-25,1,2023-09-01,2023-09-30,832,200.0,18,182.0,37
285,2023-09-26,0,2023-09-01,2023-09-30,832,200.0,18,182.0,46
285,2023-09-27,0,2023-09-01,2023-09-30,832,200.0,18,182.0,61
285,2023-09-28,0,2023-09-01,2023-09-30,832,200.0,18,182.0,91
290,2023-09-01,553,2023-09-01,2023-09-30,748,32407.0,553,31854.0,1099
290,2023-09-02,618,2023-09-01,2023-09-30,748,32407.0,1171,31236.0,1116
290,2023-09-03,628,2023-09-01,2023-09-30,748,32407.0,1799,30608.0,1134
290,2023-09-04,615,2023-09-01,2023-09-30,748,32407.0,2414,29993.0,1154
290,2023-09-05,535,2023-09-01,2023-09-30,748,32407.0,2949,29458.0,1179
290,2023-09-06,470,2023-09-01,2023-09-30,748,32407.0,3419,28988.0,1208
290,2023-09-07,474,2023-09-01,2023-09-30,748,32407.0,3893,28514.0,1240
290,2023-09-08,455,2023-09-01,2023-09-30,748,32407.0,4348,28059.0,1276
290,2023-09-09,469,2023-09-01,2023-09-30,748,32407.0,4817,27590.0,1314
290,2023-09-10,537,2023-09-01,2023-09-30,748,32407.0,5354,27053.0,1353
290,2023-09-11,558,2023-09-01,2023-09-30,748,32407.0,5912,26495.0,1395
290,2023-09-12,532,2023-09-01,2023-09-30,748,32407.0,6444,25963.0,1443
290,2023-09-14,304,2023-09-01,2023-09-30,748,32407.0,6748,25659.0,1604
290,2023-09-15,438,2023-09-01,2023-09-30,748,32407.0,7186,25221.0,1682
290,2023-09-16,495,2023-09-01,2023-09-30,748,32407.0,7681,24726.0,1767
290,2023-09-17,542,2023-09-01,2023-09-30,748,32407.0,8223,24184.0,1861
290,2023-09-18,482,2023-09-01,2023-09-30,748,32407.0,8705,23702.0,1976
290,2023-09-19,478,2023-09-01,2023-09-30,748,32407.0,9183,23224.0,2112
290,2023-09-20,452,2023-09-01,2023-09-30,748,32407.0,9635,22772.0,2278
290,2023-09-22,147,2023-09-01,2023-09-30,748,32407.0,9782,22625.0,2829
290,2023-09-23,139,2023-09-01,2023-09-30,748,32407.0,9921,22486.0,3213
290,2023-09-24,139,2023-09-01,2023-09-30,748,32407.0,10060,22347.0,3725
290,2023-09-25,112,2023-09-01,2023-09-30,748,32407.0,10172,22235.0,4447
295,2023-09-08,95,2023-09-01,2023-09-30,849,2559.0,95,2464.0,112
295,2023-09-09,86,2023-09-01,2023-09-30,849,2559.0,181,2378.0,114
295,2023-09-10,86,2023-09-01,2023-09-30,849,2559.0,267,2292.0,115
295,2023-09-11,86,2023-09-01,2023-09-30,849,2559.0,353,2206.0,117
295,2023-09-12,84,2023-09-01,2023-09-30,849,2559.0,437,2122.0,118
295,2023-09-14,92,2023-09-01,2023-09-30,849,2559.0,529,2030.0,127
295,2023-09-15,86,2023-09-01,2023-09-30,849,2559.0,615,1944.0,130
295,2023-09-16,85,2023-09-01,2023-09-30,849,2559.0,700,1859.0,133
295,2023-09-17,84,2023-09-01,2023-09-30,849,2559.0,784,1775.0,137
295,2023-09-18,85,2023-09-01,2023-09-30,849,2559.0,869,1690.0,141
295,2023-09-19,86,2023-09-01,2023-09-30,849,2559.0,955,1604.0,146
295,2023-09-20,84,2023-09-01,2023-09-30,849,2559.0,1039,1520.0,152
295,2023-09-21,85,2023-09-01,2023-09-30,849,2559.0,1124,1435.0,160
295,2023-09-22,81,2023-09-01,2023-09-30,849,2559.0,1205,1354.0,170
295,2023-09-23,84,2023-09-01,2023-09-30,849,2559.0,1289,1270.0,182
295,2023-09-24,85,2023-09-01,2023-09-30,849,2559.0,1374,1185.0,198
295,2023-09-25,84,2023-09-01,2023-09-30,849,2559.0,1458,1101.0,221
295,2023-09-26,83,2023-09-01,2023-09-30,849,2559.0,1541,1018.0,255
295,2023-09-27,85,2023-09-01,2023-09-30,849,2559.0,1626,933.0,311
295,2023-09-28,86,2023-09-01,2023-09-30,849,2559.0,1712,847.0,424
295,2023-09-30,83,2023-09-01,2023-09-30,849,2559.0,1795,764.0,764
295,2023-10-01,76,2023-10-01,2023-10-18,850,1500.0,76,1424.0,84
295,2023-10-02,58,2023-10-01,2023-10-18,850,1500.0,134,1366.0,86
295,2023-10-03,76,2023-10-01,2023-10-18,850,1500.0,210,1290.0,86
295,2023-10-04,76,2023-10-01,2023-10-18,850,1500.0,286,1214.0,87
295,2023-10-05,70,2023-10-01,2023-10-18,850,1500.0,356,1144.0,88
295,2023-10-06,78,2023-10-01,2023-10-18,850,1500.0,434,1066.0,89
295,2023-10-07,77,2023-10-01,2023-10-18,850,1500.0,511,989.0,90
295,2023-10-08,77,2023-10-01,2023-10-18,850,1500.0,588,912.0,92
295,2023-10-09,80,2023-10-01,2023-10-18,850,1500.0,668,832.0,93
295,2023-10-10,78,2023-10-01,2023-10-18,850,1500.0,746,754.0,95
295,2023-10-11,77,2023-10-01,2023-10-18,850,1500.0,823,677.0,97
295,2023-10-12,76,2023-10-01,2023-10-18,850,1500.0,899,601.0,101
296,2023-09-01,4393,2023-09-01,2023-09-30,809,164742.0,4393,160349.0,5530
296,2023-09-02,4653,2023-09-01,2023-09-30,809,164742.0,9046,155696.0,5561
296,2023-09-03,5351,2023-09-01,2023-09-30,809,164742.0,14397,150345.0,5569
296,2023-09-04,5005,2023-09-01,2023-09-30,809,164742.0,19402,145340.0,5590
296,2023-09-05,3082,2023-09-01,2023-09-30,809,164742.0,22484,142258.0,5691
296,2023-09-06,2958,2023-09-01,2023-09-30,809,164742.0,25442,139300.0,5805
296,2023-09-07,3506,2023-09-01,2023-09-30,809,164742.0,28948,135794.0,5905
296,2023-09-08,3462,2023-09-01,2023-09-30,809,164742.0,32410,132332.0,6016
296,2023-09-09,3383,2023-09-01,2023-09-30,809,164742.0,35793,128949.0,6141
296,2023-09-10,4225,2023-09-01,2023-09-30,809,164742.0,40018,124724.0,6237
296,2023-09-11,3328,2023-09-01,2023-09-30,809,164742.0,43346,121396.0,6390
296,2023-09-12,3202,2023-09-01,2023-09-30,809,164742.0,46548,118194.0,6567
296,2023-09-13,24,2023-09-01,2023-09-30,809,164742.0,46572,118170.0,6952
296,2023-09-14,5351,2023-09-01,2023-09-30,809,164742.0,51923,112819.0,7052
296,2023-09-15,5291,2023-09-01,2023-09-30,809,164742.0,57214,107528.0,7169
296,2023-09-16,4685,2023-09-01,2023-09-30,809,164742.0,61899,102843.0,7346
296,2023-09-17,5119,2023-09-01,2023-09-30,809,164742.0,67018,97724.0,7518
296,2023-09-18,4983,2023-09-01,2023-09-30,809,164742.0,72001,92741.0,7729
296,2023-09-19,4842,2023-09-01,2023-09-30,809,164742.0,76843,87899.0,7991
296,2023-09-20,3840,2023-09-01,2023-09-30,809,164742.0,80683,84059.0,8406
296,2023-09-21,1985,2023-09-01,2023-09-30,809,164742.0,82668,82074.0,9120
296,2023-09-22,2183,2023-09-01,2023-09-30,809,164742.0,84851,79891.0,9987
296,2023-09-23,2496,2023-09-01,2023-09-30,809,164742.0,87347,77395.0,11057
296,2023-09-24,3817,2023-09-01,2023-09-30,809,164742.0,91164,73578.0,12263
297,2023-09-01,406,2023-09-01,2023-09-30,760,18829.0,406,18423.0,636
297,2023-09-02,554,2023-09-01,2023-09-30,760,18829.0,960,17869.0,639
297,2023-09-03,509,2023-09-01,2023-09-30,760,18829.0,1469,17360.0,643
297,2023-09-04,555,2023-09-01,2023-09-30,760,18829.0,2024,16805.0,647
297,2023-09-05,768,2023-09-01,2023-09-30,760,18829.0,2792,16037.0,642
297,2023-09-06,705,2023-09-01,2023-09-30,760,18829.0,3497,15332.0,639
297,2023-09-07,686,2023-09-01,2023-09-30,760,18829.0,4183,14646.0,637
297,2023-09-08,659,2023-09-01,2023-09-30,760,18829.0,4842,13987.0,636
297,2023-09-09,716,2023-09-01,2023-09-30,760,18829.0,5558,13271.0,632
297,2023-09-10,544,2023-09-01,2023-09-30,760,18829.0,6102,12727.0,637
297,2023-09-11,328,2023-09-01,2023-09-30,760,18829.0,6430,12399.0,653
297,2023-09-12,370,2023-09-01,2023-09-30,760,18829.0,6800,12029.0,669
297,2023-09-13,0,2023-09-01,2023-09-30,760,18829.0,6800,12029.0,708
297,2023-09-14,220,2023-09-01,2023-09-30,760,18829.0,7020,11809.0,739
297,2023-09-15,294,2023-09-01,2023-09-30,760,18829.0,7314,11515.0,768
297,2023-09-16,409,2023-09-01,2023-09-30,760,18829.0,7723,11106.0,794
297,2023-09-17,495,2023-09-01,2023-09-30,760,18829.0,8218,10611.0,817
297,2023-09-18,562,2023-09-01,2023-09-30,760,18829.0,8780,10049.0,838
297,2023-09-19,503,2023-09-01,2023-09-30,760,18829.0,9283,9546.0,868
297,2023-09-20,459,2023-09-01,2023-09-30,760,18829.0,9742,9087.0,909
297,2023-09-21,434,2023-09-01,2023-09-30,760,18829.0,10176,8653.0,962
297,2023-09-22,391,2023-09-01,2023-09-30,760,18829.0,10567,8262.0,1033
297,2023-09-23,368,2023-09-01,2023-09-30,760,18829.0,10935,7894.0,1128
297,2023-09-24,457,2023-09-01,2023-09-30,760,18829.0,11392,7437.0,1240
297,2023-09-25,547,2023-09-01,2023-09-30,760,18829.0,11939,6890.0,1378
297,2023-09-26,541,2023-09-01,2023-09-30,760,18829.0,12480,6349.0,1588
297,2023-09-27,610,2023-09-01,2023-09-30,760,18829.0,13090,5739.0,1913
297,2023-09-28,595,2023-09-01,2023-09-30,760,18829.0,13685,5144.0,2572
297,2023-09-30,597,2023-09-01,2023-09-30,760,18829.0,14282,4547.0,4547
297,2023-10-01,773,2023-10-01,2023-10-24,761,14556.0,773,13783.0,600
297,2023-10-02,723,2023-10-01,2023-10-24,761,14556.0,1496,13060.0,594
297,2023-10-03,729,2023-10-01,2023-10-24,761,14556.0,2225,12331.0,588
297,2023-10-04,632,2023-10-01,2023-10-24,761,14556.0,2857,11699.0,585
297,2023-10-05,614,2023-10-01,2023-10-24,761,14556.0,3471,11085.0,584
297,2023-10-06,664,2023-10-01,2023-10-24,761,14556.0,4135,10421.0,579
297,2023-10-07,643,2023-10-01,2023-10-24,761,14556.0,4778,9778.0,576
297,2023-10-08,822,2023-10-01,2023-10-24,761,14556.0,5600,8956.0,560
297,2023-10-09,750,2023-10-01,2023-10-24,761,14556.0,6350,8206.0,548
297,2023-10-10,466,2023-10-01,2023-10-24,761,14556.0,6816,7740.0,553
297,2023-10-11,400,2023-10-01,2023-10-24,761,14556.0,7216,7340.0,565
297,2023-10-12,425,2023-10-01,2023-10-24,761,14556.0,7641,6915.0,577
298,2023-09-01,0,2023-09-01,2023-09-30,824,26.0,0,26.0,1
298,2023-09-02,0,2023-09-01,2023-09-30,824,26.0,0,26.0,1
298,2023-09-03,4,2023-09-01,2023-09-30,824,26.0,4,22.0,1
298,2023-09-04,2,2023-09-01,2023-09-30,824,26.0,6,20.0,1
298,2023-09-05,2,2023-09-01,2023-09-30,824,26.0,8,18.0,1
298,2023-09-06,1,2023-09-01,2023-09-30,824,26.0,9,17.0,1
298,2023-09-07,1,2023-09-01,2023-09-30,824,26.0,10,16.0,1
298,2023-09-08,1,2023-09-01,2023-09-30,824,26.0,11,15.0,1
298,2023-09-09,1,2023-09-01,2023-09-30,824,26.0,12,14.0,1
298,2023-09-10,1,2023-09-01,2023-09-30,824,26.0,13,13.0,1
298,2023-09-11,0,2023-09-01,2023-09-30,824,26.0,13,13.0,1
298,2023-09-12,0,2023-09-01,2023-09-30,824,26.0,13,13.0,1
298,2023-09-14,2,2023-09-01,2023-09-30,824,26.0,15,11.0,1
298,2023-09-15,0,2023-09-01,2023-09-30,824,26.0,15,11.0,1
298,2023-09-16,2,2023-09-01,2023-09-30,824,26.0,17,9.0,1
298,2023-09-17,0,2023-09-01,2023-09-30,824,26.0,17,9.0,1
298,2023-09-18,3,2023-09-01,2023-09-30,824,26.0,20,6.0,1
298,2023-09-19,1,2023-09-01,2023-09-30,824,26.0,21,5.0,1
298,2023-09-20,2,2023-09-01,2023-09-30,824,26.0,23,3.0,1
298,2023-09-21,0,2023-09-01,2023-09-30,824,26.0,23,3.0,1
298,2023-09-22,0,2023-09-01,2023-09-30,824,26.0,23,3.0,1
298,2023-09-23,0,2023-09-01,2023-09-30,824,26.0,23,3.0,1
298,2023-09-24,0,2023-09-01,2023-09-30,824,26.0,23,3.0,1
298,2023-09-25,2,2023-09-01,2023-09-30,824,26.0,25,1.0,1
298,2023-09-26,0,2023-09-01,2023-09-30,824,26.0,25,1.0,1
298,2023-09-27,0,2023-09-01,2023-09-30,824,26.0,25,1.0,1
298,2023-09-28,0,2023-09-01,2023-09-30,824,26.0,25,1.0,1
298,2023-10-04,0,2023-10-01,2023-10-31,916,30.0,0,30.0,2
298,2023-10-05,0,2023-10-01,2023-10-31,916,30.0,0,30.0,2
298,2023-10-06,0,2023-10-01,2023-10-31,916,30.0,0,30.0,2
298,2023-10-07,1,2023-10-01,2023-10-31,916,30.0,1,29.0,2
298,2023-10-08,0,2023-10-01,2023-10-31,916,30.0,1,29.0,2
298,2023-10-09,0,2023-10-01,2023-10-31,916,30.0,1,29.0,2
298,2023-10-10,0,2023-10-01,2023-10-31,916,30.0,1,29.0,2
298,2023-10-11,1,2023-10-01,2023-10-31,916,30.0,2,28.0,2
298,2023-10-12,2,2023-10-01,2023-10-31,916,30.0,4,26.0,2
